QKEY,INTERVIEW_START_W110,INTERVIEW_END_W110,DEVICE_TYPE_W110,LANG_W110,FORM_W110,XCITIZEN_W110,POL1JB_W110,POL1JBSTR_W110,INSTFAV_a_W110,INSTFAV_b_W110,JBCONF_ECON_W110,JBCONF_CRIS_W110,JBCONF_IMMI_W110,JBCONF_CLSR_W110,JBCONF_CN_W110,JBCONF_CONG_W110,JBCONF_CRIM_W110,JBCONF_PUBH_W110,JBECON_W110,JBADMIN2_NRCH_W110,JBADMIN2_OPEN_W110,JBADMIN2_EFFI_W110,JBADMIN2_STND_W110,JBADMIN2_MORL_W110,DIFFPARTY_W110,PTYISSUE_ECON_W110,PTYISSUE_ABPOL_W110,PTYISSUE_IMM_W110,PTYISSUE_COV_W110,PTYISSUE_CLIM_W110,PTYISSUE_LGT_W110,PTYISSUE_GUNS_W110,PTYISSUE_HC_W110,PTYISSUE_RACE_W110,PTYISSUE_CRIME_W110,REPPTYTRAIT_EXTR_W110,REPPTYTRAIT_EXCHT_W110,REPPTYTRAIT_HON_W110,REPPTYTRAIT_TOL_W110,REPPTYTRAIT_TRADS_W110,REPPTYTRAIT_INTF_W110,DEMPTYTRAIT_EXTR_W110,DEMPTYTRAIT_EXCHT_W110,DEMPTYTRAIT_HON_W110,DEMPTYTRAIT_TOL_W110,DEMPTYTRAIT_TRADS_W110,DEMPTYTRAIT_INTF_W110,TRAITREPa_W110,TRAITREPb_W110,TRAITREPc_W110,TRAITREPe_W110,TRAITREPf_W110,TRAITDEMa_W110,TRAITDEMb_W110,TRAITDEMc_W110,TRAITDEMe_W110,TRAITDEMf_W110,SENGUN22A_W110,SENGUN22B_W110,SENGUN22C_W110,SENGUN22D_W110,ABRTLGL_W110,ECON1_W110,ECON1B_W110,PERSFNC_W110,PERSFNCB_W110,ECONCONC_INFL_W110,ECONCONC_UNEM_W110,ECONCONC_LAB_W110,ECONCONC_ENG_W110,ECONCONC_SHTG_W110,ECONCONC_REAL_W110,ECONCONC_STCK_W110,INFROLE_GOVSP_W110,INFROLE_COVID_W110,INFROLE_PROF_W110,INFROLE_UKR_W110,INFROLE_INTRT_W110,PARTY_GOOD_W110,VIEWSCHAR_W110,FAVPOL_BIDEN_W110,FAVPOL_TRUMP_W110,FAVPOL_HARRIS_W110,FAVPOL_SCHUMER_W110,FAVPOL_MCCONNELL_W110,FAVPOL_PELOSI_W110,FAVPOL_MCCARTHY_W110,FAVPOL_PENCE_W110,RGHTCNTRL_W110,MOREGUNIMPACT_W110,MASSSTRICT_W110,ELCTCOLLB_W110,CANMTCHPOL_W110,LEADERCHAR_WIN_W110,LEADERCHAR_DSA_W110,LEADERCHAR_MIL_W110,LEADERCHAR_GVEXP_W110,PRTY_CHSE_W110,REPLEAD_EVIL_W110,REPLEAD_COOP_W110,REPLEAD_DMGD_W110,DEMLEAD_EVIL_W110,DEMLEAD_COOP_W110,DEMLEAD_RPGD_W110,HRD_ABRTN_W110,ABRTN_SCOTUS_W110,PARTY_W110,PARTYLN_W110,PARTYSTR_W110,IDENTITYREP_a_W110,IDENTITYREP_b_W110,IDENTITYREP_c_W110,IDENTITYREP_f_W110,IDENTITYREP_g_W110,IDENTITYDEM_a_W110,IDENTITYDEM_b_W110,IDENTITYDEM_c_W110,IDENTITYDEM_f_W110,IDENTITYDEM_g_W110,IDENTITYLN1R_a_W110,IDENTITYLN1R_b_W110,IDENTITYLN1R_c_W110,IDENTITYLN1R_g_W110,IDENTITYLN2R_a_W110,IDENTITYLN2R_b_W110,IDENTITYLN2R_c_W110,IDENTITYLN2R_e_W110,IDENTITYLN1D_a_W110,IDENTITYLN1D_b_W110,IDENTITYLN1D_c_W110,IDENTITYLN1D_g_W110,IDENTITYLN2D_a_W110,IDENTITYLN2D_b_W110,IDENTITYLN2D_c_W110,IDENTITYLN2D_e_W110,DVOTER_W110,RVOTER_W110,E3MOD_W110,YRSJOB_W110,YRSJOBSLF_W110,LOOKLKLY_W110,JOBSEC_W110,FINDJOB_W110,ABRTN_STATE_W110,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W110
201801069294,2022-06-30T12:20:10Z,2022-06-30T12:47:38Z,2,1,1,1,2,1,3,4,4,4,4,4,4,NA,NA,NA,2,2,3,4,4,4,2,2,3,1,2,5,5,NA,NA,NA,NA,3,NA,3,3,2,3,2,NA,3,1,3,3,3,2,4,3,3,3,4,2,3,4,1,1,2,1,1,4,2,2,2,1,1,2,1,1,1,1,1,1,2,1,3,3,NA,4,3,4,99,99,NA,NA,NA,2,1,NA,2,99,3,1,3,3,1,3,2,4,NA,NA,NA,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,1,1,3,7,3,2,1,6,2,NA,1,1,1,1,1,1,1,2,1,5,3,1,1,1,9,1,2,2,2,3,0.9580437995860549
201801069310,2022-06-28T19:44:18Z,2022-06-28T20:04:18Z,2,1,1,1,2,1,4,4,4,4,4,4,4,NA,NA,NA,2,2,4,4,4,4,3,5,3,5,3,5,3,NA,NA,NA,NA,1,NA,4,4,4,1,1,NA,4,4,4,1,5,5,5,5,5,5,5,5,5,5,2,2,2,99,1,4,2,3,3,2,4,4,1,4,4,4,2,2,1,2,2,1,NA,4,4,4,4,4,NA,NA,NA,1,3,NA,1,2,1,4,4,4,1,1,1,2,NA,NA,NA,1,4,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,3,7,4,1,2,3,2,NA,1,1,1,1,1,3,12,NA,3,6,99,99,9,9,3,1,5,1,2,2,0.7102540167424777
201801069313,2022-06-30T19:46:53Z,2022-06-30T20:01:31Z,2,1,1,1,2,1,2,3,4,4,4,4,4,NA,NA,NA,2,3,3,3,4,3,1,2,2,2,5,5,5,NA,NA,NA,NA,3,NA,3,2,2,2,2,NA,3,3,2,2,3,2,3,3,3,3,4,3,3,3,3,2,2,1,2,4,1,2,1,2,3,3,2,2,3,2,1,2,2,2,3,3,NA,3,2,2,2,2,NA,NA,NA,1,3,NA,1,1,3,2,4,3,3,2,2,4,NA,NA,NA,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,1,3,4,1,1,3,7,3,1,1,5,2,NA,1,1,1,1,1,3,1,2,1,5,3,1,1,2,9,2,3,2,1,3,0.43754350449237317
201801069434,2022-06-29T12:51:07Z,2022-06-29T13:00:18Z,2,1,2,1,1,1,4,2,2,2,NA,NA,NA,2,2,2,3,3,2,2,2,2,3,3,4,NA,NA,NA,NA,3,4,3,4,NA,2,4,4,4,4,NA,3,2,1,1,2,4,3,5,4,5,2,2,1,3,2,2,1,2,1,1,3,3,3,3,1,3,3,1,2,1,3,3,2,1,3,2,NA,1,2,4,NA,NA,NA,2,5,3,2,NA,1,1,1,1,3,4,1,2,NA,NA,NA,3,2,2,1,4,2,NA,1,NA,NA,NA,NA,NA,2,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,1,1,3,7,1,2,2,3,1,1,1,1,3,1,1,2,2,2,2,6,2,NA,2,4,3,3,5,1,2,2,1.8829199177817075
201801069482,2022-06-29T15:21:28Z,2022-06-29T15:30:06Z,2,1,1,1,2,2,2,2,3,4,3,4,3,NA,NA,NA,3,3,3,3,3,3,2,5,5,5,5,5,5,NA,NA,NA,NA,3,NA,2,2,3,2,3,NA,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,5,3,1,2,3,2,3,3,1,3,1,1,3,1,2,2,3,1,1,1,3,NA,3,3,5,5,5,NA,NA,NA,99,3,NA,1,2,2,3,3,2,4,3,3,3,NA,NA,NA,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,NA,2,1,4,1,1,3,7,1,2,1,5,1,1,1,99,3,1,1,6,2,99,2,5,3,1,1,2,1,3,4,1,2,1,1.1748934276198473
201801069511,2022-06-30T20:13:41Z,2022-06-30T20:33:05Z,2,1,1,1,2,1,2,4,4,4,4,4,4,NA,NA,NA,2,1,4,4,4,4,2,2,2,1,5,2,2,NA,NA,NA,NA,2,NA,2,2,2,3,1,NA,4,2,3,2,3,1,3,3,3,3,4,4,3,4,2,2,3,2,3,3,2,2,3,1,3,3,1,2,2,1,2,2,2,2,3,3,NA,4,2,4,4,3,NA,NA,NA,1,3,NA,2,1,4,2,5,4,5,3,3,3,NA,NA,NA,2,1,1,NA,2,1,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,NA,5,1,2,1,1,3,7,3,1,3,2,2,NA,1,1,1,1,1,1,2,2,2,4,1,NA,1,1,9,1,2,2,2,3,1.3223770464586972
201801069656,2022-06-28T18:18:51Z,2022-06-28T18:45:59Z,3,1,1,1,1,1,99,1,2,2,2,2,2,NA,NA,NA,99,4,1,99,2,99,99,99,99,99,99,99,99,NA,NA,NA,NA,99,NA,99,99,99,99,99,NA,99,99,99,99,5,99,99,99,5,99,99,99,99,99,2,2,99,1,1,4,99,2,3,1,3,1,1,99,1,99,99,99,99,99,99,99,NA,2,4,2,2,4,NA,NA,NA,2,1,NA,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,99,1,2,NA,1,NA,NA,NA,NA,NA,2,99,99,99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,1,4,NA,5,3,99,4,1,4,8,3,2,2,3,2,NA,1,2,2,1,1,6,1,1,1,2,2,NA,2,9,3,1,99,2,1,2,0.4396769070552637
201801069706,2022-06-30T11:52:06Z,2022-06-30T12:11:19Z,1,1,2,1,2,1,2,3,4,4,NA,NA,NA,3,4,4,2,2,4,4,4,4,1,1,3,NA,NA,NA,NA,1,5,2,2,NA,2,2,2,2,3,NA,1,4,4,3,2,2,1,3,2,2,3,3,4,3,3,3,3,3,2,3,3,2,3,1,1,2,3,1,1,1,2,1,1,2,1,1,NA,1,4,1,NA,NA,NA,4,5,2,1,NA,3,2,1,5,1,4,1,3,NA,NA,NA,1,1,5,2,4,1,NA,1,1,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,1,3,3,4,1,4,8,2,2,1,6,2,NA,1,1,1,1,1,3,10,NA,3,6,1,NA,1,2,1,1,3,2,2,2,0.6744273608155567
201801069803,2022-06-28T18:10:44Z,2022-06-28T18:30:16Z,2,1,2,1,1,2,3,3,2,3,NA,NA,NA,2,2,2,3,3,2,3,3,2,2,2,1,NA,NA,NA,NA,2,2,3,2,NA,2,3,3,2,2,NA,2,3,3,2,1,3,3,4,3,3,3,3,4,3,3,3,3,3,2,3,1,3,1,3,2,1,2,2,4,2,3,2,1,3,1,3,NA,1,3,4,NA,NA,NA,3,5,3,1,NA,3,2,2,1,1,3,3,2,NA,NA,NA,1,1,5,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,5,1,5,3,1,3,5,1,1,2,4,2,NA,1,1,1,1,1,3,3,2,4,1,3,1,1,1,2,1,2,1,1,2,0.5481895363867141
201801069894,2022-06-28T17:30:14Z,2022-06-28T17:38:17Z,2,1,1,1,1,1,4,2,2,2,2,2,2,NA,NA,NA,3,3,2,3,2,1,1,3,5,3,3,3,3,NA,NA,NA,NA,1,NA,4,4,4,1,3,NA,2,2,2,3,4,3,5,3,5,3,3,3,3,3,1,1,2,1,1,3,3,4,3,1,1,1,1,1,1,1,2,1,1,2,1,1,NA,1,4,2,3,3,NA,NA,NA,2,3,NA,1,1,1,3,3,3,1,1,1,3,NA,NA,NA,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,3,1,4,NA,1,4,NA,4,4,4,4,1,4,9,2,2,3,2,2,NA,1,3,5,1,1,2,2,2,2,5,4,2,2,3,9,1,3,1,2,2,0.997560095304989
201801069954,2022-06-28T17:39:31Z,2022-06-28T18:19:23Z,2,1,1,1,1,2,4,2,2,1,3,2,2,NA,NA,NA,3,4,2,2,1,1,1,3,3,3,4,3,3,NA,NA,NA,NA,1,NA,4,4,4,1,4,NA,2,2,1,3,4,3,5,4,5,2,3,2,2,2,2,2,2,1,2,4,1,4,1,1,2,2,1,1,1,1,2,1,1,1,3,1,NA,2,4,2,2,4,NA,NA,NA,2,1,NA,1,2,1,5,3,3,1,1,1,5,NA,NA,NA,2,4,2,NA,2,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,1,1,4,8,3,1,3,2,1,1,4,5,3,1,4,1,10,NA,3,5,2,NA,2,4,4,2,4,1,2,2,5.690174744712022
201801069991,2022-06-29T23:27:56Z,2022-06-29T23:39:53Z,2,1,2,1,2,1,2,3,4,4,NA,NA,NA,4,4,4,2,2,4,3,4,3,2,1,1,NA,NA,NA,NA,1,2,2,2,NA,3,2,1,3,3,NA,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,2,2,3,1,1,2,1,2,2,3,1,2,2,3,3,NA,2,4,2,NA,NA,NA,4,5,99,1,NA,3,2,1,3,1,4,4,4,NA,NA,NA,1,1,4,2,2,1,NA,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,5,1,2,1,1,4,8,2,2,1,5,2,NA,1,1,1,1,1,1,3,2,4,2,1,NA,1,1,9,1,2,2,1,2,1.0820802376668641
201801070144,2022-06-29T08:20:00Z,2022-06-29T08:34:29Z,1,1,1,1,1,1,4,2,1,1,2,3,1,NA,NA,NA,1,4,2,1,1,1,1,4,4,3,4,4,4,NA,NA,NA,NA,1,NA,4,4,4,1,3,NA,2,1,1,4,3,3,5,4,4,3,3,2,2,3,1,1,2,1,1,2,1,3,3,2,4,3,2,2,2,3,3,1,1,1,2,3,NA,1,4,2,2,4,NA,NA,NA,2,1,NA,1,1,1,1,3,2,2,1,1,4,NA,NA,NA,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,NA,NA,NA,4,2,4,8,4,2,1,6,2,NA,1,1,1,1,1,1,1,2,1,4,2,NA,2,4,9,1,4,1,2,3,1.3626931703535654
201801070185,2022-07-01T12:00:24Z,2022-07-01T12:14:26Z,2,1,1,1,2,1,4,2,4,4,4,4,4,NA,NA,NA,2,3,3,4,4,2,2,4,4,3,3,5,2,NA,NA,NA,NA,1,NA,4,4,3,1,2,NA,2,2,1,2,4,4,5,4,4,3,2,2,3,3,3,2,3,2,1,3,2,4,2,1,4,2,1,1,1,1,1,1,1,1,1,2,NA,3,2,3,5,5,NA,NA,NA,1,3,NA,1,2,3,3,4,1,1,2,1,4,NA,NA,NA,2,4,1,NA,2,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,1,4,4,4,1,4,8,1,2,3,2,2,NA,1,1,1,1,1,6,12,NA,3,5,1,NA,1,2,1,3,4,2,2,1,3.2366872129958817
201801070285,2022-06-28T22:06:44Z,2022-06-28T22:31:15Z,2,1,2,1,1,1,4,2,1,2,NA,NA,NA,2,2,1,1,4,1,2,3,1,1,3,4,NA,NA,NA,NA,4,3,3,3,NA,2,4,4,4,1,NA,4,2,2,2,3,3,3,4,3,4,3,3,2,3,3,2,1,2,1,2,3,2,4,2,1,2,2,1,2,1,1,4,3,1,3,3,NA,1,1,4,NA,NA,NA,2,3,3,2,NA,1,1,1,1,3,5,2,4,NA,NA,NA,3,2,4,1,4,2,NA,1,NA,NA,NA,NA,NA,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,3,2,2,4,1,4,9,3,2,1,6,1,7,1,1,3,1,1,3,2,2,2,5,2,NA,2,4,9,1,4,1,2,3,0.13347990418189923
201801070397,2022-06-28T22:47:27Z,2022-06-28T23:24:27Z,1,1,1,1,2,2,2,2,3,3,3,3,3,NA,NA,NA,3,2,2,3,3,2,2,2,4,2,5,3,2,NA,NA,NA,NA,2,NA,2,3,3,2,2,NA,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,5,99,2,1,3,3,3,1,1,1,1,1,1,1,1,3,2,2,2,3,2,NA,3,3,3,5,5,NA,NA,NA,1,3,NA,2,2,3,3,3,3,3,2,2,4,NA,NA,NA,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,4,2,3,4,1,4,9,1,1,2,4,2,NA,1,3,5,1,1,2,7,NA,4,5,4,1,1,1,9,1,1,1,2,2,0.46473462435281604
201801070404,2022-06-30T14:03:16Z,2022-06-30T14:22:26Z,2,1,2,1,1,1,4,1,2,1,NA,NA,NA,2,1,1,1,4,1,1,1,1,1,4,4,NA,NA,NA,NA,3,4,4,4,NA,1,4,4,4,1,NA,4,1,1,1,4,5,5,5,5,5,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,3,3,1,2,2,1,3,3,1,2,2,NA,1,1,4,NA,NA,NA,2,4,3,2,NA,1,1,1,1,5,3,1,2,NA,NA,NA,3,3,3,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,4,NA,5,1,5,4,1,4,9,3,2,1,6,2,NA,1,2,2,1,1,3,1,2,1,4,2,NA,2,3,7,1,3,2,2,2,0.8800214563491952
201801070419,2022-07-03T17:59:18Z,2022-07-03T18:16:00Z,3,1,1,1,2,1,99,3,3,3,3,3,3,NA,NA,NA,2,1,4,4,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,2,1,2,2,3,NA,3,3,3,3,2,2,2,2,2,3,3,3,3,4,2,5,4,1,3,4,3,4,3,1,1,1,1,1,1,1,2,2,2,2,2,2,NA,4,2,3,4,3,NA,NA,NA,1,2,NA,2,2,4,3,3,3,4,3,3,3,NA,NA,NA,2,1,1,NA,1,2,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,4,1,4,9,4,1,2,3,2,NA,4,3,5,1,4,1,2,2,2,4,1,NA,1,1,99,1,2,4,2,99,1.1597825155003079
201801070459,2022-06-28T18:39:04Z,2022-06-28T18:57:47Z,2,1,2,1,1,1,4,2,1,2,NA,NA,NA,1,1,1,1,4,1,2,2,1,1,4,4,NA,NA,NA,NA,4,4,4,4,NA,1,3,4,3,1,NA,4,1,1,2,3,3,3,5,4,4,3,3,1,3,3,1,1,1,1,2,3,1,3,1,1,3,2,1,1,2,3,2,2,3,1,2,NA,1,1,4,NA,NA,NA,2,5,3,2,NA,1,1,1,1,4,4,2,4,NA,NA,NA,3,3,3,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2,NA,5,1,4,4,1,4,9,2,2,2,3,2,NA,1,3,5,1,1,2,12,NA,3,6,2,NA,2,4,4,1,4,2,2,1,0.6976793809718957
201801070466,2022-07-01T20:06:09Z,2022-07-01T20:26:02Z,2,1,1,1,1,2,4,2,3,2,2,2,3,NA,NA,NA,2,3,2,2,2,2,2,5,4,5,4,4,4,NA,NA,NA,NA,2,NA,4,4,3,1,3,NA,2,2,2,3,4,3,4,3,4,3,3,2,3,3,3,5,4,1,1,4,1,3,1,1,3,3,1,2,1,1,2,2,2,2,4,2,NA,2,4,2,2,4,NA,NA,NA,2,1,NA,1,1,1,4,3,3,2,1,1,5,NA,NA,NA,2,4,2,NA,2,NA,NA,NA,NA,NA,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2,NA,5,2,3,4,1,4,9,1,2,1,6,2,NA,3,3,5,1,4,6,7,NA,4,5,2,NA,2,3,6,1,3,1,2,2,0.4783841798089928
201801070504,2022-06-30T10:05:54Z,2022-06-30T10:14:23Z,2,1,2,1,2,1,2,3,3,3,NA,NA,NA,3,3,3,2,2,4,4,4,4,1,5,2,NA,NA,NA,NA,5,5,5,5,NA,2,2,2,2,3,NA,3,3,3,4,3,2,2,2,2,2,4,4,4,4,4,3,2,2,1,1,4,3,4,1,1,3,3,1,1,1,2,1,2,2,2,2,NA,2,4,1,NA,NA,NA,3,5,2,1,NA,3,1,2,4,2,4,2,4,NA,NA,NA,2,2,4,2,2,1,NA,1,2,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,5,1,2,4,1,4,8,1,2,3,2,2,NA,1,1,1,1,1,2,12,NA,3,6,1,NA,1,2,4,2,3,3,2,2,3.0785497450039903
201801070547,2022-06-27T17:46:49Z,2022-06-27T18:54:35Z,2,1,1,1,2,2,4,2,2,2,3,3,2,NA,NA,NA,1,2,1,1,3,1,2,4,4,3,4,4,4,NA,NA,NA,NA,1,NA,4,4,4,1,3,NA,2,1,2,4,5,5,5,5,5,2,3,2,3,2,2,1,2,1,1,3,1,3,3,1,1,2,1,1,1,3,2,1,1,2,1,1,NA,2,4,2,1,4,NA,NA,NA,2,1,NA,1,1,3,5,3,1,1,3,1,4,NA,NA,NA,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,1,NA,2,3,5,4,1,4,9,3,1,1,5,2,NA,4,3,5,1,4,1,8,NA,4,5,2,NA,2,4,9,1,4,2,2,2,0.5745083641675705
201801070549,2022-06-28T17:27:02Z,2022-06-28T17:47:54Z,2,1,2,1,2,1,2,3,3,3,NA,NA,NA,3,3,3,2,2,3,4,4,3,1,1,2,NA,NA,NA,NA,1,2,2,1,NA,4,2,2,2,4,NA,2,4,2,3,1,2,1,2,2,1,4,5,5,4,4,3,5,3,1,2,4,3,4,3,1,4,3,1,2,1,2,3,1,1,1,1,NA,1,4,2,NA,NA,NA,4,3,2,1,NA,3,1,1,2,1,5,3,3,NA,NA,NA,1,1,5,2,1,1,NA,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,3,2,2,4,4,1,4,9,2,1,2,3,2,NA,1,1,1,1,1,1,1,1,1,4,1,NA,1,1,5,1,2,2,2,2,2.6615355870246855
201801070664,2022-06-28T18:49:12Z,2022-06-28T19:19:15Z,1,1,2,1,2,1,2,4,4,4,NA,NA,NA,4,4,4,2,1,4,4,4,4,1,2,2,NA,NA,NA,NA,1,2,5,2,NA,4,2,2,2,4,NA,1,4,4,4,1,2,2,3,2,2,4,4,5,3,4,2,4,3,2,3,4,2,3,1,1,2,2,1,1,2,1,1,2,2,3,3,NA,1,4,2,NA,NA,NA,4,2,2,1,NA,3,2,1,4,1,3,3,4,NA,NA,NA,1,1,4,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,4,1,4,9,4,1,1,6,2,NA,1,1,1,1,1,1,1,1,1,5,4,1,1,1,9,1,2,4,2,3,0.6127013028567777
201801070706,2022-06-28T21:59:41Z,2022-06-28T22:14:10Z,2,1,1,1,2,1,2,4,3,3,4,3,4,NA,NA,NA,2,1,3,4,3,3,2,2,5,1,5,2,5,NA,NA,NA,NA,4,NA,2,3,2,3,2,NA,4,3,3,1,3,2,2,3,3,3,4,4,3,3,2,2,3,2,2,4,3,2,3,1,3,1,2,2,1,2,1,1,4,4,3,3,NA,4,2,4,4,4,NA,NA,NA,1,2,NA,2,1,3,1,5,5,3,3,2,3,NA,NA,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,NA,5,1,3,4,1,4,9,3,1,2,3,2,NA,1,1,1,1,1,1,1,99,1,4,3,1,1,1,9,1,2,2,2,3,3.44571498978477
201801070745,2022-06-28T19:53:23Z,2022-06-28T20:11:59Z,2,1,2,1,1,2,4,2,2,1,NA,NA,NA,3,2,1,3,4,2,2,1,1,2,3,4,NA,NA,NA,NA,4,4,3,3,NA,1,3,4,3,3,NA,4,2,1,1,3,3,3,4,3,3,3,3,2,3,2,1,1,2,1,2,3,2,1,2,1,3,2,2,4,1,3,1,2,3,3,1,NA,2,2,4,NA,NA,NA,2,4,3,2,NA,1,1,1,1,3,4,2,4,NA,NA,NA,3,2,3,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,NA,5,2,2,4,1,4,9,3,1,1,5,2,NA,4,3,5,1,4,1,1,2,1,2,2,NA,2,3,9,1,3,1,2,3,0.4135619930483918
201801070769,2022-06-28T20:43:23Z,2022-06-28T20:55:18Z,2,1,2,1,2,2,4,2,3,3,NA,NA,NA,3,2,2,2,3,2,3,1,2,1,2,4,NA,NA,NA,NA,4,4,3,2,NA,1,4,4,4,2,NA,3,2,1,1,3,5,4,5,5,5,2,2,2,2,2,2,3,2,1,1,4,2,2,3,2,3,2,2,3,2,1,2,2,1,1,2,NA,1,2,4,NA,NA,NA,2,4,2,2,NA,1,1,1,1,3,4,1,4,NA,NA,NA,4,2,4,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,3,NA,4,2,3,4,1,4,9,3,2,1,5,2,NA,4,3,5,1,4,1,10,NA,3,6,2,NA,2,3,9,1,3,1,2,2,0.5152946543834893
